1243,20,13
1244,7,0
1245,10,3
1246,30,5
1247,15,9
1248,20,10
1249,10,1
125,15,20
1250,10,3
1251,10,8
1253,10,0
1256,8,2
1257,20,13
1258,10,7
1259,15,1
126,20,6
1260,8,1
1262,10,1
1263,10,6
1264,8,5
1265,10,22
1266,10,2
1267,15,4
1268,15,4
1269,10,14
127,15,5
1271,15,11
1274,20,2
1275,15,11
1277,8,7
1278,10,16
1279,10,4
128,20,10
1280,20,0
1282,10,3
1283,8,1
1285,15,0
1286,10,9
1287,8,0
1288,15,1
1289,10,4
129,15,14
130,10,3
1302,5,1
1303,10,7
1304,15,6
1305,15,13
1306,10,1
1308,18,31
131,23,7
1313,10,14
1314,8,0
1315,10,7
1316,20,20
1317,10,9
1318,10,0
1319,10,8
132,15,7
1320,10,7
1321,15,11
1322,10,10
1323,10,7
1325,10,5
1326,10,8
1327,10,6
1328,10,9
133,15,7
1332,10,7
1333,15,13
1334,10,10
1336,20,9
1337,10,9
1338,15,8
1339,9,4
134,8,2
1340,8,5
1342,15,6
1343,10,0
1344,10,3
1346,15,16
1347,20,12
1348,12,12
1349,10,1
135,10,8
1351,8,1
1352,8,12
1353,8,2
1354,10,7
1355,20,26
1357,20,12
1358,7,4
1359,20,2
136,7,5
1360,10,7
1361,13,2
137,10,6
138,10,0
139,13,8
140,20,15
1401,15,4
1402,10,7
1403,15,7
1404,10,7
1405,10,0
1406,10,10
1407,10,12
1408,10,22
141,20,8
1410,10,11
1411,10,10
1412,10,7
1413,10,11
1414,10,3
1416,10,7
1418,15,8
142,11,0
1420,15,9
1421,20,16
1422,10,6
1424,10,7
1425,10,7
1426,15,11
1427,10,8
1428,10,6
1429,15,4
143,9,2
1430,20,6
1431,10,12
1433,10,16
1434,15,13
1435,15,16
1436,15,8
1437,15,11
1438,15,22
144,10,6
1440,10,5
1441,15,7
1442,8,8
1443,10,1
1444,10,7
1445,10,14
1446,10,11
1447,15,8
1448,15,8
1449,15,18
145,9,18
1450,10,9
1451,10,12
1452,15,9
1453,9,8
1454,10,2
1455,10,10
1456,10,10
1457,10,4
146,12,9
147,7,5
148,11,11
150,15,14
1501,9,6
1503,12,18
1504,10,6
1506,20,11
1509,10,13
151,10,2
1510,10,13
1511,9,0
1512,20,13
1513,20,14
1514,10,7
1515,10,3
1516,10,7
1518,10,4
1519,10,8
152,30,1
1520,10,4
1522,10,5
1525,10,6
1526,8,2
1527,10,10
1528,10,9
1529,15,16
153,12,7
1530,10,10
1531,10,4
1532,10,4
1533,10,11
1534,20,10
1535,10,5
1536,20,11
1537,10,4
1538,8,9
1539,10,1
154,13,4
1540,10,4
1541,10,6
1542,10,8
1543,10,10
1545,10,1
155,15,2
156,10,12
157,12,10
158,15,10
159,7,1
160,20,9
1601,20,13
1602,15,7
1603,10,8
1605,10,12
1606,10,5
1608,10,17
161,8,2
1610,20,14
1611,20,18
1616,10,3
1617,20,18
1619,10,3
162,15,1
1620,10,9
1623,20,14
1625,20,13
1627,14,3
1628,10,0
163,7,10
1630,10,0
1634,15,0
1635,11,2
1636,10,4
1637,15,11
1639,10,12
164,10,1
1640,10,10
1641,15,10
1642,7,3
1643,10,10
1646,20,1
165,20,2
1650,20,12
1651,20,16
1652,10,8
1653,10,7
1654,15,1
1655,15,9
1656,10,8
1657,10,10
1659,10,7
166,20,10
1660,8,1
1661,10,6
1662,15,12
1663,20,13
1664,10,1
1665,10,5
1666,10,0
1667,10,2
1668,10,5
1669,9,4
167,15,15
1670,15,5
1671,15,6
1672,15,7
1673,10,8
1674,15,16
1675,14,6
1677,10,3
1678,15,1
1679,15,10
168,20,3
1680,10,2
1681,12,4
1682,13,6
169,15,13
170,10,2
1702,10,5
1703,15,11
1705,15,12
1706,10,7
1707,15,6
1708,8,7
1709,15,5
1712,15,7
1713,10,8
1714,10,3
1715,20,12
1716,10,6
1717,15,7
1719,10,7
172,8,0
1720,20,22
1721,12,13
1722,15,10
1723,10,12
1725,10,7
1726,8,4
1727,15,7
1728,15,10
173,8,6
174,10,1
175,20,4
176,10,10
177,8,10
178,10,1
179,15,8
180,10,3
1804,10,16
1805,10,9
1806,10,15
1808,20,31
1809,10,21
181,15,5
1812,10,15
1814,8,3
1816,20,17
1819,10,9
182,10,2
1820,10,8
1821,10,8
1822,10,9
1823,20,16
1824,15,18
1825,10,10
1826,20,16
1827,20,27
1828,10,11
1829,10,12
183,15,2
1830,15,14
1831,10,10
1833,10,11
1834,15,37
1835,10,16
1836,7,7
1839,20,27
184,9,3
1840,20,21
1841,10,7
1842,15,12
1843,10,8
1845,15,14
1846,15,15
1847,10,10
1848,10,18
1849,10,10
185,15,2
1850,10,11
1851,10,4
186,40,3
188,10,6
1901,10,8
1904,10,12
1906,20,23
1907,12,9
1908,10,7
191,10,1
1910,5,4
1911,10,33
1912,10,11
1913,10,10
1914,10,10
1916,10,8
192,10,6
1920,10,9
1924,10,7
1925,20,16
1928,10,10
1929,10,11
1930,7,7
1931,10,10
1933,10,9
1936,10,8
1937,15,17
194,10,4
1941,10,7
1943,10,10
195,10,2
1951,20,20
1952,15,12
1953,20,10
1955,10,7
1956,10,8
1957,15,11
1958,10,13
1959,10,10
196,10,5
1960,10,20
1961,15,7
1962,15,32
1963,10,19
1964,10,7
1965,15,14
1966,10,8
1967,10,8
1968,12,11
1969,10,8
1971,10,12
1973,10,10
1974,10,10
1975,10,13
1976,10,3
1977,15,13
1979,10,7
198,15,6
1981,10,11
1983,10,10
1984,10,12
1985,20,20
199,30,0
200,20,15
2002,20,13
2003,10,15
2007,20,6
2008,10,16
2009,10,16
201,15,10
2012,10,10
2013,30,1
2015,10,7
2016,10,2
202,30,47
2020,10,6
2024,10,12
2025,15,10
2026,10,16
2027,15,20
2028,10,11
203,15,11
2032,10,10
2033,10,1
2034,20,22
2036,20,13
2037,20,8
2038,10,9
204,13,16
2040,10,11
2041,10,4
2048,10,2
205,20,24
2050,10,41
2054,10,16
2056,10,12
2057,10,10
2058,10,12
2059,10,12
206,35,40
2060,10,15
2061,10,9
2062,10,4
2063,15,7
2064,10,9
2065,15,8
207,40,24
209,12,24
210,21,33
2102,20,19
2103,10,11
2104,13,3
2105,12,5
2106,12,20
2107,25,0
2108,20,19
2109,15,12
211,13,12
2110,9,9
2111,10,3
2112,15,7
2113,10,18
2115,15,18
2116,9,8
2119,10,4
212,35,26
2122,20,14
2127,10,7
2128,12,2
2129,10,11
213,15,12
2130,15,10
2135,11,4
2136,10,3
2137,10,5
2139,10,0
214,20,18
2140,12,5
2141,12,12
2143,10,5
2144,15,10
2145,12,4
2148,10,11
215,10,9
2153,10,4
2156,12,5
2157,10,14
2159,10,7
216,10,5
2160,15,13
2164,8,2
2165,10,2
2167,12,9
2169,7,3
217,10,41
2170,10,2
2171,17,15
2172,20,9
2173,10,15
2174,10,5
2175,10,7
2176,15,12
218,20,25
219,12,21
220,30,31
2201,20,18
2202,20,38
2203,20,6
2205,15,0
2206,20,0
2207,9,0
221,10,7
2210,15,15
2211,10,12
2213,20,18
2214,15,13
2215,10,13
2217,20,20
2219,20,23
222,12,10
2220,10,8
2221,15,32
2222,10,17
2223,20,11
2225,15,11
2226,15,11
2227,15,13
2228,20,18
2229,10,10
223,20,17
2230,20,9
2231,15,13
2233,20,6
2235,15,8
2237,20,17
2239,10,3
224,20,9
2241,10,11
2242,20,1
2243,15,25
2244,20,14
2245,20,13
2246,15,24
2247,25,31
2248,10,3
2249,10,10
225,26,19
2250,10,10
2251,10,3
2252,25,14
2255,25,14
2256,10,12
2257,10,10
2258,20,16
2259,15,22
226,20,25
2262,20,23
2263,20,18
2264,9,2
2265,25,10
2266,15,9
2268,10,1
2269,10,4
227,10,8
2270,10,12
2271,8,3
2272,10,8
2273,10,22
2274,10,13
2275,10,14
2276,15,7
2277,10,1
2279,10,3
228,10,7
2281,7,10
2282,15,1
2283,10,0
2284,10,4
2285,15,15
2286,10,6
2287,10,4
2288,10,2
2289,10,2
229,20,24
2290,10,12
2292,15,14
2293,10,4
2294,15,19
2297,10,9
2298,12,5
230,10,22
2301,10,7
2302,10,18
2303,15,16
2304,10,5
2305,10,9
2306,30,14
2307,10,15
2308,14,12
2309,10,12
231,10,6
2310,10,10
2311,10,8
2312,10,0
2313,10,14
2314,10,9
2315,10,15
2316,10,10
2317,10,4
2318,15,11
2319,10,12
232,20,9
2320,10,11
2321,10,4
2322,15,6
2323,10,2
2324,10,8
2325,10,17
2326,10,11
2327,15,19
2328,10,15
2329,10,2
233,10,5
2330,10,5
2331,20,0
2332,8,15
2333,15,1
2334,15,6
2335,10,9
2336,10,6
2337,15,7
2339,10,6
234,10,7
2340,15,9
2341,10,0
2342,10,10
2343,10,1
2344,10,7
2347,15,12
2348,20,47
2349,10,0
235,10,4
2350,10,7
2351,15,4
2352,10,1
2353,10,8
2354,5,3
2355,20,4
2356,10,22
2357,15,8
2358,10,7
2359,10,7
236,10,9
2360,15,5
2361,10,3
2362,10,13
2363,15,16
2364,10,14
2365,15,20
2368,10,0
2369,20,30
237,20,12
2370,20,15
2371,10,3
2372,10,8
2373,20,6
2375,10,8
2376,20,8
2377,10,14
238,10,8
2380,15,0
2381,8,4
2382,11,6
2383,10,6
2384,10,13
2385,10,1
2386,10,10
2387,10,9
2388,10,0
239,20,7
240,10,5
241,10,1
242,15,7
243,15,11
244,20,20
245,10,7
247,19,6
248,10,7
249,8,5
250,10,0
251,10,2
252,10,10
254,10,7
255,10,5
256,10,0
257,10,3
258,14,12
259,17,18
260,15,10
262,12,3
263,12,8
264,15,3
265,15,8
266,10,9
267,10,1
268,10,2
270,10,5
271,10,8
272,20,11
274,10,4
275,10,0
276,10,2
277,10,0
278,10,0
279,15,8
300,7,7
301,16,3
302,12,2
303,8,19
304,7,9
305,16,22
306,9,8
307,11,23
308,10,20
309,13,30
310,10,36
3100,8,4
3101,13,4
3102,10,1
311,35,19
312,7,6
313,5,1
314,10,15
315,9,13
316,12,11
320,20,17
321,15,18
322,15,14
324,10,14
326,20,14
327,10,18
328,11,3
329,8,0
331,10,9
332,5,6
334,10,13
335,10,4
336,10,0
337,5,7
338,18,27
339,10,3
340,8,0
341,10,9
342,10,7
343,12,7
344,10,8
345,15,14
346,10,6
347,18,14
348,14,1
349,7,1
350,1,0
3500,10,3
3501,10,9
3502,15,5
3503,20,9
3504,8,7
3505,12,6
3507,25,11
3508,10,0
3509,20,3
351,8,1
3510,10,1
3511,10,8
3513,10,11
3514,10,8
3515,20,11
3516,10,1
3517,10,8
3518,8,1
3519,10,3
352,15,7
3520,10,3
3521,10,11
3522,9,9
3523,10,24
3524,15,4
353,8,5
354,10,5
355,15,18
356,15,10
358,13,4
359,8,15
361,10,4
362,10,5
363,10,15
364,8,1
367,8,0
368,12,17
369,20,10
370,8,13
371,10,7
372,10,1
373,8,3
374,10,1
375,8,6
377,10,10
378,10,6
379,7,1
380,8,6
381,10,2
382,7,3
383,17,5
384,10,9
385,10,11
386,10,0
387,10,12
388,10,1
389,10,5
390,10,1
391,8,8
393,10,11
394,15,1
395,8,2
397,13,6
400,15,3
401,15,2
402,20,9
403,20,2
405,8,13
406,15,6
407,8,8
408,20,14
409,25,29
410,10,3
411,9,0
412,20,21
413,9,5
414,8,8
415,10,8
416,12,6
417,20,6
418,10,6
419,21,5
420,40,31
421,8,10
422,13,3
424,15,2
425,10,10
426,10,7
427,10,0
446,10,6
447,10,5
449,10,6
450,20,24
451,13,2
500,10,12
501,15,11
502,15,4
503,15,8
504,5,2
505,10,7
506,7,2
507,7,11
508,10,4
509,20,26
510,10,8
511,16,12
512,15,7
513,8,16
514,7,4
515,10,1
516,10,5
518,20,16
519,20,18
520,10,5
521,14,7
522,9,1
523,11,10
524,10,5
525,20,14
526,10,15
529,15,15
530,9,14
533,7,0
534,20,16
535,16,5
536,8,6
537,10,1
538,15,10
539,10,6
540,8,3
542,19,3
543,20,4
544,20,4
546,8,7
548,20,0
549,10,1
550,15,14
551,10,1
552,10,3
553,10,10
554,24,0
555,10,7
556,20,1
557,10,2
558,20,15
559,10,6
560,8,0
561,10,3
562,10,2
563,10,47
564,15,10
565,20,23
567,15,13
568,10,11
569,10,10
571,20,18
572,20,19
573,10,1
574,20,1
575,10,1
576,10,9
577,10,0
578,8,21
579,8,2
580,6,2
581,13,17
582,10,6
583,20,16
584,20,8
585,9,0
586,10,11
587,10,11
588,15,9
589,8,8
590,10,4
591,5,9
592,15,16
593,5,0
594,15,18
600,10,3
601,10,6
602,10,9
604,15,12
605,8,6
606,6,3
607,10,9
608,10,7
609,20,9
610,10,5
612,20,9
613,10,21
614,20,13
615,20,29
616,20,19
617,20,21
621,15,4
622,15,18
623,20,12
624,10,4
625,9,3
626,10,9
627,10,10
628,15,0
630,15,8
631,15,8
633,8,19
634,20,18
635,12,5
636,10,25
637,10,1
638,20,26
639,14,6
640,6,3
641,10,23
642,7,3
643,10,10
646,10,4
647,10,15
648,15,16
650,20,24
651,10,9
7,10,0
700,20,15
701,8,7
702,16,6
703,12,3
704,15,10
706,15,16
707,10,4
708,16,19
709,20,20
710,12,14
711,20,11
712,14,17
713,20,15
714,10,4
716,15,8
719,10,2
720,10,4
722,10,5
723,15,39
724,15,7
725,15,8
726,15,12
729,10,6
731,10,17
732,10,1
733,10,3
734,10,5
735,10,11
736,10,6
737,10,3
739,15,10
740,10,10
741,10,8
742,10,1
743,10,3
744,10,16
745,10,4
746,10,12
747,10,1
748,15,11
749,10,4
750,10,8
752,10,8
800,15,15
802,10,5
803,10,9
805,9,13
806,20,21
807,10,4
808,10,8
809,10,8
810,10,4
811,20,14
812,20,17
813,20,9
815,20,24
816,15,18
817,9,9
818,15,10
819,12,6
820,10,12
822,10,7
823,10,3
825,15,7
826,20,13
827,20,20
828,7,6
829,20,18
830,10,10
831,15,0
832,15,6
834,15,9
835,10,11
836,15,13
837,10,17
838,8,6
900,20,9
901,10,6
902,10,4
903,20,10
904,18,5
905,11,21
906,10,6
907,10,1
908,10,5
909,10,5
911,10,10
912,10,3
913,15,10
914,20,5
915,10,8
916,7,1
917,9,2
919,10,11
921,10,4
922,10,4
923,10,10
924,15,3
925,8,4
926,8,8
927,10,2
928,15,9
930,7,5
931,10,4
932,10,5
933,10,7
934,15,0
935,7,6
937,15,13
938,15,9
939,15,8
941,11,0
942,15,2
943,10,10
945,10,0
946,10,16
947,10,5
948,10,1
949,7,10
950,7,5
951,15,3
952,10,2
953,10,5
954,10,5
956,9,6
9999,20,0
상암센터 정비실,20,0
위트콤,12,0
위트콤공장,66,0
중랑센터,26,0
